Source,Target,Weight,Type
29,135,5187.797,directed
62,135,292904.446,directed
29,135,1468.211,directed
101,135,513.722,directed
26,135,4737.351,directed
142,135,2208.059,directed
71,135,31691.551,directed
101,135,14247.52,directed
38,135,2707.248,directed
76,135,2238.226,directed
29,135,1158.796,directed
38,135,2707.248,directed
15,135,2040.138,directed
29,135,603317.452,directed
53,135,5315549.893,directed
68,135,10649.815,directed
71,135,31931.765,directed
53,135,5315827.368,directed
53,135,699.483,directed
29,135,1468.211,directed
101,135,513.722,directed
76,135,2238.226,directed
113,135,268907.711,directed
114,135,565.449,directed
26,135,4737.351,directed
135,9,461.161,directed
135,76,3970.018,directed
135,53,365.544,directed
53,135,277.475,directed
147,135,262.651,directed
71,135,240.215,directed
138,135,11242.599,directed
53,135,3236.518,directed
138,135,11242.599,directed
71,135,240.215,directed
29,135,1158.796,directed
114,135,565.449,directed
76,135,2238.226,directed
69,135,890063.262,directed
29,135,1468.211,directed
68,135,10649.815,directed
113,135,269374.7,directed
101,135,6703.865,directed
96,135,288.093,directed
53,135,8536.54,directed
15,135,2040.138,directed
38,135,2707.248,directed
15,135,2040.138,directed
68,135,10649.815,directed
147,135,131906.5,directed
96,135,288.093,directed
147,135,228.018,directed
29,135,129.752,directed
8,135,75.689,directed
8,135,75.689,directed
135,53,365.544,directed
135,53,365.544,directed
139,133,188.615,directed
101,135,513.722,directed
29,135,5187.797,directed
29,135,1158.796,directed
113,135,269374.7,directed
101,135,7217.587,directed
101,135,21702.672,directed
29,135,603317.452,directed
26,135,4737.351,directed
68,135,10649.815,directed
138,135,11242.599,directed
68,135,10649.815,directed
96,135,288.093,directed
15,135,2040.138,directed
135,98,4152.072,directed
135,150,936.13,directed
135,76,3970.018,directed
135,147,175.025,directed
135,76,3970.018,directed
135,147,175.025,directed
135,150,936.13,directed
135,114,594.698,directed
135,4,46032.968,directed
135,71,3411.954,directed
135,123,1870.595,directed
135,9,461.161,directed
101,135,513.722,directed
142,135,2208.059,directed
29,135,603317.452,directed
128,135,248932.062,directed
114,135,565.449,directed
29,135,5187.797,directed
101,135,14485.085,directed
29,135,1468.211,directed
53,135,5295863.549,directed
29,135,1851.067,directed
147,135,130166.241,directed
68,135,10649.815,directed
142,135,365.62,directed
62,135,292904.446,directed
53,135,5295863.549,directed
29,135,617744.473,directed
53,135,5295863.549,directed
128,135,248932.062,directed
68,135,10649.815,directed
147,135,262.651,directed
142,135,365.62,directed
53,135,8890.245,directed
113,135,466.989,directed
142,135,365.62,directed
29,135,619342.437,directed
147,135,228.018,directed
135,69,10193.909,directed
135,123,1870.595,directed
135,98,4152.072,directed
135,123,1870.595,directed
135,71,3411.954,directed
135,71,3411.954,directed
135,4,46032.968,directed
135,20,4189.916,directed
135,36,2851.576,directed
135,123,1870.595,directed
135,147,175.025,directed
135,71,3411.954,directed
135,150,936.13,directed
29,133,2142.302,directed
76,133,469.37,directed
38,133,1.084,directed
139,133,188.615,directed
38,133,1.084,directed
76,133,469.37,directed
46,133,140.432,directed
116,133,92.357,directed
104,133,9.973,directed
128,133,0.596,directed
100,133,4730.669,directed
90,133,219.455,directed
113,135,268907.711,directed
142,135,2208.059,directed
76,135,2238.226,directed
142,135,365.62,directed
138,135,11242.599,directed
29,135,1158.796,directed
38,135,2707.248,directed
101,135,14247.52,directed
128,135,248932.062,directed
101,135,6703.865,directed
128,135,248932.062,directed
142,135,2208.059,directed
101,135,7217.587,directed
113,135,269374.7,directed
29,135,129.752,directed
135,114,7742.229,directed
135,76,3970.018,directed
135,140,418606.345,directed
135,71,3411.954,directed
135,142,2600.667,directed
135,20,4189.916,directed
135,142,2600.667,directed
135,69,10193.909,directed
135,20,4189.916,directed
135,98,4152.072,directed
135,147,175.025,directed
113,135,466.989,directed
113,135,268907.711,directed
38,135,2707.248,directed
138,135,11242.599,directed
142,135,2208.059,directed
69,135,890063.262,directed
29,135,1597.964,directed
29,135,129.752,directed
8,135,75.689,directed
135,114,8336.927,directed
135,114,7742.229,directed
133,26,1027.845,directed
133,54,4289.374,directed
133,152,16477.777,directed
133,127,1231.041,directed
133,26,1027.845,directed
133,54,4289.374,directed
133,5,7331.285,directed
133,100,175863.201,directed
133,127,1231.041,directed
113,135,466.989,directed
29,135,6229.362,directed
71,135,240.215,directed
147,135,130166.241,directed
62,135,292904.446,directed
29,135,5187.797,directed
113,135,466.989,directed
53,135,8190.761,directed
101,135,513.722,directed
147,135,1249.59,directed
101,135,14485.085,directed
147,135,131906.5,directed
15,135,2040.138,directed
76,135,2238.226,directed
142,135,2573.679,directed
8,135,75.689,directed
135,71,3411.954,directed
135,9,461.161,directed
135,142,2600.667,directed
135,69,10193.909,directed
53,135,277.475,directed
142,135,2208.059,directed
53,135,11073.575,directed
101,135,14247.52,directed
71,135,31691.551,directed
29,135,1158.796,directed
53,135,5315549.893,directed
62,135,292904.446,directed
69,135,890063.262,directed
53,135,5295863.549,directed
53,135,5312313.375,directed
76,135,113.436,directed
68,135,10649.815,directed
135,123,1870.595,directed
135,20,4189.916,directed
135,4,46032.968,directed
135,98,4152.072,directed
135,4,46032.968,directed
135,36,2851.576,directed
135,76,3970.018,directed
135,36,2851.576,directed
135,98,4152.072,directed
29,135,1468.211,directed
128,135,248932.062,directed
62,135,292904.446,directed
96,135,288.093,directed
71,135,240.215,directed
113,135,269374.7,directed
29,135,1468.211,directed
147,135,130166.241,directed
26,135,4737.351,directed
68,135,10649.815,directed
53,135,277.475,directed
114,135,565.449,directed
71,135,31691.551,directed
135,53,365.544,directed
135,114,7742.229,directed
135,123,1870.595,directed
135,142,2600.667,directed
135,112,2500.12,directed
135,4,46032.968,directed
135,71,3411.954,directed
135,112,2500.12,directed
29,135,6229.362,directed
76,135,113.436,directed
29,135,6229.362,directed
113,135,268907.711,directed
147,135,1249.59,directed
76,135,2238.226,directed
76,135,2238.226,directed
29,135,6229.362,directed
101,135,6941.431,directed
53,135,699.483,directed
53,135,7913.286,directed
29,135,6229.362,directed
147,135,131678.482,directed
138,135,11242.599,directed
29,135,1851.067,directed
147,135,262.651,directed
76,135,2238.226,directed
76,135,113.436,directed
76,135,2351.662,directed
114,135,565.449,directed
147,135,1249.59,directed
96,135,288.093,directed
101,135,21702.672,directed
29,135,129.752,directed
147,135,228.018,directed
135,140,418606.345,directed
135,112,2500.12,directed
135,140,418606.345,directed
135,147,175.025,directed
135,4,46032.968,directed
135,36,2851.576,directed
76,135,2238.226,directed
26,135,4737.351,directed
142,135,2208.059,directed
113,135,268907.711,directed
114,135,565.449,directed
101,135,7217.587,directed
69,135,890063.262,directed
76,135,2238.226,directed
147,135,1249.59,directed
142,135,2573.679,directed
113,135,268907.711,directed
113,135,466.989,directed
114,135,565.449,directed
147,135,228.018,directed
8,135,75.689,directed
135,53,365.544,directed
135,114,8336.927,directed
135,4,46032.968,directed
135,20,4189.916,directed
135,150,936.13,directed
142,135,2208.059,directed
26,135,4737.351,directed
76,135,113.436,directed
147,135,130394.259,directed
101,135,513.722,directed
53,135,3236.518,directed
29,135,617744.473,directed
101,135,14485.085,directed
147,135,228.018,directed
8,135,75.689,directed
29,135,129.752,directed
135,53,365.544,directed
135,114,594.698,directed
135,123,1870.595,directed
135,4,46032.968,directed
135,71,3411.954,directed
135,20,4189.916,directed
135,53,365.544,directed
135,142,2600.667,directed
135,123,1870.595,directed
135,150,936.13,directed
135,147,175.025,directed
135,142,2600.667,directed
135,147,175.025,directed
135,114,8336.927,directed
135,140,418606.345,directed
135,114,594.698,directed
113,135,466.989,directed
101,135,237.566,directed
96,135,288.093,directed
128,135,248932.062,directed
53,135,5312313.375,directed
142,135,365.62,directed
69,135,890063.262,directed
142,135,365.62,directed
113,135,466.989,directed
114,135,565.449,directed
96,135,288.093,directed
71,135,240.215,directed
53,135,699.483,directed
38,135,2707.248,directed
53,135,5312590.85,directed
142,135,2208.059,directed
138,135,11242.599,directed
62,135,292904.446,directed
15,135,2040.138,directed
135,114,7742.229,directed
135,69,10193.909,directed
135,140,418606.345,directed
135,76,3970.018,directed
135,112,2500.12,directed
135,9,461.161,directed
135,98,4152.072,directed
53,135,2537.035,directed
68,135,10649.815,directed
128,135,248932.062,directed
29,135,1851.067,directed
69,135,890063.262,directed
113,135,268907.711,directed
15,135,2040.138,directed
142,135,2208.059,directed
29,135,1851.067,directed
29,135,1468.211,directed
142,135,2208.059,directed
71,135,31931.765,directed
76,135,113.436,directed
29,135,617744.473,directed
114,135,565.449,directed
76,135,2238.226,directed
142,135,365.62,directed
128,135,248932.062,directed
113,135,269374.7,directed
69,135,890063.262,directed
68,135,10649.815,directed
62,135,292904.446,directed
8,135,75.689,directed
147,135,228.018,directed
8,135,75.689,directed
135,53,365.544,directed
135,53,365.544,directed
135,140,418606.345,directed
62,135,292904.446,directed
26,135,4737.351,directed
76,135,2351.662,directed
29,135,129.752,directed
135,9,461.161,directed
135,150,936.13,directed
135,53,365.544,directed
135,36,2851.576,directed
135,142,2600.667,directed
135,123,1870.595,directed
135,9,461.161,directed
147,135,262.651,directed
147,135,262.651,directed
101,135,237.566,directed
142,135,365.62,directed
62,135,292904.446,directed
69,135,890063.262,directed
29,135,6229.362,directed
96,135,288.093,directed
62,135,292904.446,directed
142,135,2208.059,directed
15,135,2040.138,directed
114,135,565.449,directed
29,135,1158.796,directed
29,135,603317.452,directed
29,135,1468.211,directed
53,135,11073.575,directed
62,135,292904.446,directed
69,135,890063.262,directed
15,135,2040.138,directed
53,135,5295863.549,directed
96,135,288.093,directed
76,135,113.436,directed
113,135,269374.7,directed
128,135,248932.062,directed
135,112,2500.12,directed
135,142,2600.667,directed
135,71,3411.954,directed
135,114,594.698,directed
135,20,4189.916,directed
135,76,3970.018,directed
135,9,461.161,directed
135,147,175.025,directed
135,112,2500.12,directed
147,135,262.651,directed
76,135,2238.226,directed
15,135,2040.138,directed
53,135,277.475,directed
128,135,248932.062,directed
68,135,10649.815,directed
53,135,5295863.549,directed
38,135,2707.248,directed
76,135,113.436,directed
29,135,603317.452,directed
26,135,4737.351,directed
142,135,365.62,directed
53,135,8890.245,directed
147,135,262.651,directed
53,135,2537.035,directed
71,135,31931.765,directed
147,135,131906.5,directed
76,135,2238.226,directed
53,135,2537.035,directed
68,135,10649.815,directed
38,135,2707.248,directed
69,135,890063.262,directed
8,135,75.689,directed
29,135,129.752,directed
135,114,594.698,directed
135,114,594.698,directed
135,98,4152.072,directed
135,140,418606.345,directed
135,4,46032.968,directed
135,123,1870.595,directed
135,112,2500.12,directed
135,98,4152.072,directed
135,36,2851.576,directed
135,36,2851.576,directed
135,123,1870.595,directed
135,98,4152.072,directed
135,150,936.13,directed
135,9,461.161,directed
29,135,5187.797,directed
71,135,31931.765,directed
135,114,7742.229,directed
135,9,461.161,directed
135,69,10193.909,directed
135,9,461.161,directed
135,150,936.13,directed
135,147,175.025,directed
135,76,3970.018,directed
135,112,2500.12,directed
135,98,4152.072,directed
135,140,418606.345,directed
135,9,461.161,directed
135,69,10193.909,directed
135,147,175.025,directed
135,53,365.544,directed
135,114,7742.229,directed
53,135,11073.575,directed
71,135,31931.765,directed
15,135,2040.138,directed
29,135,129.752,directed
8,135,75.689,directed
147,135,228.018,directed
8,135,75.689,directed
135,114,8336.927,directed
135,20,4189.916,directed
135,150,936.13,directed
135,76,3970.018,directed
135,112,2500.12,directed
135,98,4152.072,directed
135,112,2500.12,directed
135,36,2851.576,directed
135,123,1870.595,directed
135,147,175.025,directed
135,114,594.698,directed
135,76,3970.018,directed
135,98,4152.072,directed
135,150,936.13,directed
135,114,8336.927,directed
135,76,3970.018,directed
135,140,418606.345,directed
135,114,8336.927,directed
29,135,1468.211,directed
101,135,6941.431,directed
128,135,248932.062,directed
53,135,5295863.549,directed
69,135,890063.262,directed
71,135,31931.765,directed
62,135,292904.446,directed
135,36,2851.576,directed
135,53,365.544,directed
135,20,4189.916,directed
76,135,113.436,directed
147,135,131678.482,directed
68,135,10649.815,directed
69,135,890063.262,directed
26,135,4737.351,directed
71,135,31691.551,directed
101,135,513.722,directed
142,135,365.62,directed
135,123,1870.595,directed
135,71,3411.954,directed
135,112,2500.12,directed
135,69,10193.909,directed
135,142,2600.667,directed
15,135,2040.138,directed
29,135,1851.067,directed
53,135,8612.77,directed
135,4,46032.968,directed
135,123,1870.595,directed
135,20,4189.916,directed
135,98,4152.072,directed
135,71,3411.954,directed
135,123,1870.595,directed
135,20,4189.916,directed
135,98,4152.072,directed
135,36,2851.576,directed
96,135,288.093,directed
138,135,11242.599,directed
96,135,288.093,directed
29,135,5187.797,directed
62,135,292904.446,directed
113,135,268907.711,directed
135,9,461.161,directed
135,114,594.698,directed
29,135,617744.473,directed
138,135,11242.599,directed
101,135,237.566,directed
138,135,11242.599,directed
69,135,890063.262,directed
101,135,14247.52,directed
38,135,2707.248,directed
26,135,4737.351,directed
53,135,8190.761,directed
135,147,175.025,directed
135,76,3970.018,directed
135,69,10193.909,directed
135,4,46032.968,directed
135,36,2851.576,directed
135,140,418606.345,directed
142,135,365.62,directed
101,135,6703.865,directed
142,135,2208.059,directed
26,135,4737.351,directed
128,135,248932.062,directed
76,135,113.436,directed
29,135,5187.797,directed
29,135,1851.067,directed
26,135,4737.351,directed
53,135,8536.54,directed
147,135,131678.482,directed
26,135,4737.351,directed
101,135,14247.52,directed
138,135,11242.599,directed
96,135,288.093,directed
71,135,31931.765,directed
114,135,565.449,directed
53,135,8536.54,directed
147,135,130394.259,directed
76,135,113.436,directed
147,135,262.651,directed
147,135,130394.259,directed
76,135,113.436,directed
62,135,292904.446,directed
135,20,4189.916,directed
135,4,46032.968,directed
135,140,418606.345,directed
135,140,418606.345,directed
135,20,4189.916,directed
29,135,1851.067,directed
113,135,466.989,directed
71,135,31691.551,directed
71,135,240.215,directed
76,135,2238.226,directed
53,135,277.475,directed
135,147,175.025,directed
101,135,14247.52,directed
142,135,365.62,directed
29,135,129.752,directed
